lift_from_node	lift_from_prop	lift_from_cdeID	lift_from_cdeVersion	lift_from_pv	lift_from_conceptCode	lift_from_model	lift_from_version	lift_to_node	lift_to_prop	lift_to_cdeID	lift_to_cdeVersion	lift_to_pv	lift_to_conceptCode	lift_to_model	lift_to_version	mapping_type
methylation_array_file	file_type	11416926	1.00	XLSX	C164050	CCDI	v3.1.0	file	file_type	11416926	2.00	XLSX	C164050	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	R File Format	C190186	CCDI	v3.1.0	file	file_type	11416926	2.00	R File Format	C190186	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	CSV	C182456	CCDI	v3.1.0	file	file_type	11416926	2.00	CSV	C182456	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	CEL	C191737	CCDI	v3.1.0	file	file_type	11416926	2.00	CEL	C191737	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	JPEG	C48230	CCDI	v3.1.0	file	file_type	11416926	2.00	JPEG	C48230	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	bigWig	C190167	CCDI	v3.1.0	file	file_type	11416926	2.00	bigWig	C190167	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	mzXML	C47924	CCDI	v3.1.0	file	file_type	11416926	2.00	mzXML	C47924	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	PNG	C85437	CCDI	v3.1.0	file	file_type	11416926	2.00	PNG	C85437	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	OME-TIFF	C181618	CCDI	v3.1.0	file	file_type	11416926	2.00	OME-TIFF	C181618	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	DSV	C190172	CCDI	v3.1.0	file	file_type	11416926	2.00	DSV	C190172	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	PED	C209891	CCDI	v3.1.0	file	file_type	11416926	2.00	PED	C209891	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	FASTA	C47845	CCDI	v3.1.0	file	file_type	11416926	2.00	FASTA	C47845	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	MAF	C172215	CCDI	v3.1.0	file	file_type	11416926	2.00	MAF	C172215	CDS	v10.0.0	Concept Code Mapping
methylation_array_file	file_type	11416926	1.00	bigBed	C190166	CCDI	v3.1.0	file	file_type	11416926	2.00	bigBed	C190166	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	AVI	C190162	CCDI	v3.1.0	file	file_type	11416926	2.00	AVI	C190162	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	SAS	C219045	CCDI	v3.1.0	file	file_type	11416926	2.00	SAS	C219045	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	STATA	C219047	CCDI	v3.1.0	file	file_type	11416926	2.00	STATA	C219047	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	SPSS	C219046	CCDI	v3.1.0	file	file_type	11416926	2.00	SPSS	C219046	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	SAS binary	C219048	CCDI	v3.1.0	file	file_type	11416926	2.00	SAS binary	C219048	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	rds	C209895	CCDI	v3.1.0	file	file_type	11416926	2.00	rds	C209895	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	cdf	C209894	CCDI	v3.1.0	file	file_type	11416926	2.00	cdf	C209894	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	idpDB	C209893	CCDI	v3.1.0	file	file_type	11416926	2.00	idpDB	C209893	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	DICT	C209890	CCDI	v3.1.0	file	file_type	11416926	2.00	DICT	C209890	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	CNS	C209889	CCDI	v3.1.0	file	file_type	11416926	2.00	CNS	C209889	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	DOC	C210442	CCDI	v3.1.0	file	file_type	11416926	2.00	DOC	C210442	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	GZIP Format	C80220	CCDI	v3.1.0	file	file_type	11416926	2.00	GZIP Format	C80220	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	TAR	C190189	CCDI	v3.1.0	file	file_type	11416926	2.00	TAR	C190189	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	HTML	C142380	CCDI	v3.1.0	file	file_type	11416926	2.00	HTML	C142380	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	GTF	C190177	CCDI	v3.1.0	file	file_type	11416926	2.00	GTF	C190177	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	CRAI	C192224	CCDI	v3.1.0	file	file_type	11416926	2.00	CRAI	C192224	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	BAM	C153249	CCDI	v3.1.0	file	file_type	11416926	2.00	BAM	C153249	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	SEG	C209892	CCDI	v3.1.0	file	file_type	11416926	2.00	SEG	C209892	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	SDRF	C172211	CCDI	v3.1.0	file	file_type	11416926	2.00	SDRF	C172211	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	Binary Format	C190168	CCDI	v3.1.0	file	file_type	11416926	2.00	Binary Format	C190168	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	BIOM	C190169	CCDI	v3.1.0	file	file_type	11416926	2.00	BIOM	C190169	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	Python Script Format	C190184	CCDI	v3.1.0	file	file_type	11416926	2.00	Python Script Format	C190184	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	TBI	C184806	CCDI	v3.1.0	file	file_type	11416926	2.00	TBI	C184806	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	NIFTI Format	C190183	CCDI	v3.1.0	file	file_type	11416926	2.00	NIFTI Format	C190183	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	MEX	C184778	CCDI	v3.1.0	file	file_type	11416926	2.00	MEX	C184778	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	SVS	C172214	CCDI	v3.1.0	file	file_type	11416926	2.00	SVS	C172214	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	HTSeq Count	C205749	CCDI	v3.1.0	file	file_type	11416926	2.00	HTSeq Count	C205749	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	HIC	C203672	CCDI	v3.1.0	file	file_type	11416926	2.00	HIC	C203672	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	SVG	C85435	CCDI	v3.1.0	file	file_type	11416926	2.00	SVG	C85435	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	ZIP	C190192	CCDI	v3.1.0	file	file_type	11416926	2.00	ZIP	C190192	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	ADF	C172213	CCDI	v3.1.0	file	file_type	11416926	2.00	ADF	C172213	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	GenBank Format	C190174	CCDI	v3.1.0	file	file_type	11416926	2.00	GenBank Format	C190174	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	BED	C153367	CCDI	v3.1.0	file	file_type	11416926	2.00	BED	C153367	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	mzIdentML	C201788	CCDI	v3.1.0	file	file_type	11416926	2.00	mzIdentML	C201788	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	TIFF	C70631	CCDI	v3.1.0	file	file_type	11416926	2.00	TIFF	C70631	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	MAT	C190178	CCDI	v3.1.0	file	file_type	11416926	2.00	MAT	C190178	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	BEDPE Format	C184749	CCDI	v3.1.0	file	file_type	11416926	2.00	BEDPE Format	C184749	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	TSV	C164049	CCDI	v3.1.0	file	file_type	11416926	2.00	TSV	C164049	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	DOCX	C190171	CCDI	v3.1.0	file	file_type	11416926	2.00	DOCX	C190171	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	mzML	C190181	CCDI	v3.1.0	file	file_type	11416926	2.00	mzML	C190181	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	CRAM	C190170	CCDI	v3.1.0	file	file_type	11416926	2.00	CRAM	C190170	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	MPEG-4	C190180	CCDI	v3.1.0	file	file_type	11416926	2.00	MPEG-4	C190180	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	JSON	C184769	CCDI	v3.1.0	file	file_type	11416926	2.00	JSON	C184769	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	GFF3	C190175	CCDI	v3.1.0	file	file_type	11416926	2.00	GFF3	C190175	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	GCT/Res Format	C190173	CCDI	v3.1.0	file	file_type	11416926	2.00	GCT/Res Format	C190173	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	bedgraph	C190165	CCDI	v3.1.0	file	file_type	11416926	2.00	bedgraph	C190165	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	mtx	C201789	CCDI	v3.1.0	file	file_type	11416926	2.00	mtx	C201789	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	R Markdown	C190187	CCDI	v3.1.0	file	file_type	11416926	2.00	R Markdown	C190187	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	JPEG 2000	C184768	CCDI	v3.1.0	file	file_type	11416926	2.00	JPEG 2000	C184768	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	XML	C45967	CCDI	v3.1.0	file	file_type	11416926	2.00	XML	C45967	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	HDF5	C184763	CCDI	v3.1.0	file	file_type	11416926	2.00	HDF5	C184763	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	Thermo RAW	C190190	CCDI	v3.1.0	file	file_type	11416926	2.00	Thermo RAW	C190190	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	YAML	C190193	CCDI	v3.1.0	file	file_type	11416926	2.00	YAML	C190193	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	Sequence Record Format	C190188	CCDI	v3.1.0	file	file_type	11416926	2.00	Sequence Record Format	C190188	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	BCR Biotab	C190164	CCDI	v3.1.0	file	file_type	11416926	2.00	BCR Biotab	C190164	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	RTF	C209896	CCDI	v3.1.0	file	file_type	11416926	2.00	RTF	C209896	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	TXT	C85873	CCDI	v3.1.0	file	file_type	11416926	2.00	TXT	C85873	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	DICOM	C49059	CCDI	v3.1.0	file	file_type	11416926	2.00	DICOM	C49059	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	IDF	C172212	CCDI	v3.1.0	file	file_type	11416926	2.00	IDF	C172212	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	BAI	C190163	CCDI	v3.1.0	file	file_type	11416926	2.00	BAI	C190163	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	XLS	C190191	CCDI	v3.1.0	file	file_type	11416926	2.00	XLS	C190191	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	MATLAB Script	C190179	CCDI	v3.1.0	file	file_type	11416926	2.00	MATLAB Script	C190179	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	GPR	C190176	CCDI	v3.1.0	file	file_type	11416926	2.00	GPR	C190176	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	PDF	C63805	CCDI	v3.1.0	file	file_type	11416926	2.00	PDF	C63805	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	IDAT	C184762	CCDI	v3.1.0	file	file_type	11416926	2.00	IDAT	C184762	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	VCF	C172216	CCDI	v3.1.0	file	file_type	11416926	2.00	VCF	C172216	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	gVCF	C204352	CCDI	v3.1.0	file	file_type	11416926	2.00	gVCF	C204352	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	MAGE-TAB	C82937	CCDI	v3.1.0	file	file_type	11416926	2.00	MAGE-TAB	C82937	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	XLSX	C164050	CCDI	v3.1.0	file	file_type	11416926	2.00	XLSX	C164050	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	R File Format	C190186	CCDI	v3.1.0	file	file_type	11416926	2.00	R File Format	C190186	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	CSV	C182456	CCDI	v3.1.0	file	file_type	11416926	2.00	CSV	C182456	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	CEL	C191737	CCDI	v3.1.0	file	file_type	11416926	2.00	CEL	C191737	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	JPEG	C48230	CCDI	v3.1.0	file	file_type	11416926	2.00	JPEG	C48230	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	bigWig	C190167	CCDI	v3.1.0	file	file_type	11416926	2.00	bigWig	C190167	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	mzXML	C47924	CCDI	v3.1.0	file	file_type	11416926	2.00	mzXML	C47924	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	PNG	C85437	CCDI	v3.1.0	file	file_type	11416926	2.00	PNG	C85437	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	OME-TIFF	C181618	CCDI	v3.1.0	file	file_type	11416926	2.00	OME-TIFF	C181618	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	DSV	C190172	CCDI	v3.1.0	file	file_type	11416926	2.00	DSV	C190172	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	PED	C209891	CCDI	v3.1.0	file	file_type	11416926	2.00	PED	C209891	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	FASTA	C47845	CCDI	v3.1.0	file	file_type	11416926	2.00	FASTA	C47845	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	MAF	C172215	CCDI	v3.1.0	file	file_type	11416926	2.00	MAF	C172215	CDS	v10.0.0	Concept Code Mapping
pathology_file	file_type	11416926	1.00	bigBed	C190166	CCDI	v3.1.0	file	file_type	11416926	2.00	bigBed	C190166	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	AVI	C190162	CCDI	v3.1.0	file	file_type	11416926	2.00	AVI	C190162	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	SAS	C219045	CCDI	v3.1.0	file	file_type	11416926	2.00	SAS	C219045	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	STATA	C219047	CCDI	v3.1.0	file	file_type	11416926	2.00	STATA	C219047	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	SPSS	C219046	CCDI	v3.1.0	file	file_type	11416926	2.00	SPSS	C219046	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	SAS binary	C219048	CCDI	v3.1.0	file	file_type	11416926	2.00	SAS binary	C219048	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	rds	C209895	CCDI	v3.1.0	file	file_type	11416926	2.00	rds	C209895	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	cdf	C209894	CCDI	v3.1.0	file	file_type	11416926	2.00	cdf	C209894	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	idpDB	C209893	CCDI	v3.1.0	file	file_type	11416926	2.00	idpDB	C209893	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	DICT	C209890	CCDI	v3.1.0	file	file_type	11416926	2.00	DICT	C209890	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	CNS	C209889	CCDI	v3.1.0	file	file_type	11416926	2.00	CNS	C209889	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	DOC	C210442	CCDI	v3.1.0	file	file_type	11416926	2.00	DOC	C210442	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	GZIP Format	C80220	CCDI	v3.1.0	file	file_type	11416926	2.00	GZIP Format	C80220	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	TAR	C190189	CCDI	v3.1.0	file	file_type	11416926	2.00	TAR	C190189	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	HTML	C142380	CCDI	v3.1.0	file	file_type	11416926	2.00	HTML	C142380	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	GTF	C190177	CCDI	v3.1.0	file	file_type	11416926	2.00	GTF	C190177	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	CRAI	C192224	CCDI	v3.1.0	file	file_type	11416926	2.00	CRAI	C192224	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	BAM	C153249	CCDI	v3.1.0	file	file_type	11416926	2.00	BAM	C153249	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	SEG	C209892	CCDI	v3.1.0	file	file_type	11416926	2.00	SEG	C209892	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	SDRF	C172211	CCDI	v3.1.0	file	file_type	11416926	2.00	SDRF	C172211	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	Binary Format	C190168	CCDI	v3.1.0	file	file_type	11416926	2.00	Binary Format	C190168	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	BIOM	C190169	CCDI	v3.1.0	file	file_type	11416926	2.00	BIOM	C190169	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	Python Script Format	C190184	CCDI	v3.1.0	file	file_type	11416926	2.00	Python Script Format	C190184	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	TBI	C184806	CCDI	v3.1.0	file	file_type	11416926	2.00	TBI	C184806	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	NIFTI Format	C190183	CCDI	v3.1.0	file	file_type	11416926	2.00	NIFTI Format	C190183	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	MEX	C184778	CCDI	v3.1.0	file	file_type	11416926	2.00	MEX	C184778	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	SVS	C172214	CCDI	v3.1.0	file	file_type	11416926	2.00	SVS	C172214	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	HTSeq Count	C205749	CCDI	v3.1.0	file	file_type	11416926	2.00	HTSeq Count	C205749	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	HIC	C203672	CCDI	v3.1.0	file	file_type	11416926	2.00	HIC	C203672	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	SVG	C85435	CCDI	v3.1.0	file	file_type	11416926	2.00	SVG	C85435	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	ZIP	C190192	CCDI	v3.1.0	file	file_type	11416926	2.00	ZIP	C190192	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	ADF	C172213	CCDI	v3.1.0	file	file_type	11416926	2.00	ADF	C172213	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	GenBank Format	C190174	CCDI	v3.1.0	file	file_type	11416926	2.00	GenBank Format	C190174	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	BED	C153367	CCDI	v3.1.0	file	file_type	11416926	2.00	BED	C153367	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	mzIdentML	C201788	CCDI	v3.1.0	file	file_type	11416926	2.00	mzIdentML	C201788	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	TIFF	C70631	CCDI	v3.1.0	file	file_type	11416926	2.00	TIFF	C70631	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	MAT	C190178	CCDI	v3.1.0	file	file_type	11416926	2.00	MAT	C190178	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	BEDPE Format	C184749	CCDI	v3.1.0	file	file_type	11416926	2.00	BEDPE Format	C184749	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	TSV	C164049	CCDI	v3.1.0	file	file_type	11416926	2.00	TSV	C164049	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	DOCX	C190171	CCDI	v3.1.0	file	file_type	11416926	2.00	DOCX	C190171	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	mzML	C190181	CCDI	v3.1.0	file	file_type	11416926	2.00	mzML	C190181	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	CRAM	C190170	CCDI	v3.1.0	file	file_type	11416926	2.00	CRAM	C190170	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	MPEG-4	C190180	CCDI	v3.1.0	file	file_type	11416926	2.00	MPEG-4	C190180	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	JSON	C184769	CCDI	v3.1.0	file	file_type	11416926	2.00	JSON	C184769	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	GFF3	C190175	CCDI	v3.1.0	file	file_type	11416926	2.00	GFF3	C190175	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	GCT/Res Format	C190173	CCDI	v3.1.0	file	file_type	11416926	2.00	GCT/Res Format	C190173	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	bedgraph	C190165	CCDI	v3.1.0	file	file_type	11416926	2.00	bedgraph	C190165	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	mtx	C201789	CCDI	v3.1.0	file	file_type	11416926	2.00	mtx	C201789	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	R Markdown	C190187	CCDI	v3.1.0	file	file_type	11416926	2.00	R Markdown	C190187	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	JPEG 2000	C184768	CCDI	v3.1.0	file	file_type	11416926	2.00	JPEG 2000	C184768	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	XML	C45967	CCDI	v3.1.0	file	file_type	11416926	2.00	XML	C45967	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	HDF5	C184763	CCDI	v3.1.0	file	file_type	11416926	2.00	HDF5	C184763	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	Thermo RAW	C190190	CCDI	v3.1.0	file	file_type	11416926	2.00	Thermo RAW	C190190	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	YAML	C190193	CCDI	v3.1.0	file	file_type	11416926	2.00	YAML	C190193	CDS	v10.0.0	Concept Code Mapping
radiology_file	file_type	11416926	1.00	Sequence Record Format	C190188	CCDI	v3.1.0	file	file_type	11416926	2.00	Sequence Record Format	C190188	CDS	v10.0.0	Concept Code Mapping
